TIME,RPM,TPS,Tempmotor,Pressaocomb,Velocidade
275.864,0,0.0,69.7,1.49,0.0
275.904,0,0.0,69.7,1.49,0.0
275.944,0,0.0,69.7,1.49,0.0
275.984,0,0.0,69.7,1.49,0.0
276.024,0,0.0,69.7,1.48,0.0
276.064,0,0.0,69.7,1.48,0.0
276.104,0,0.0,69.7,1.48,0.0
276.144,0,0.0,69.7,1.48,0.0
276.184,0,0.0,69.7,1.48,0.0
276.224,0,0.0,69.7,1.48,0.0
276.264,0,0.0,69.7,1.48,0.0
276.304,0,0.0,69.7,1.47,0.0
276.344,0,0.0,69.7,1.47,0.0
276.384,0,0.0,69.7,1.47,0.0
276.424,0,0.0,69.7,1.47,0.0
276.464,0,0.0,69.7,1.47,0.0
276.504,0,0.0,69.7,1.47,0.0
276.544,0,0.0,69.7,1.47,0.0
276.584,0,0.0,69.7,1.46,0.0
276.624,0,0.0,69.7,1.46,0.0
276.664,0,0.0,69.7,1.46,0.0
276.704,0,0.0,69.7,1.46,0.0
276.744,0,0.0,69.7,1.46,0.0
276.784,0,0.0,69.7,1.46,0.0
276.824,0,0.0,69.7,1.46,0.0
276.864,0,0.0,69.7,1.46,0.0
276.904,0,0.0,69.7,1.45,0.0
276.944,0,0.0,69.7,1.45,0.0
276.984,0,0.0,69.7,1.45,0.0
277.024,0,0.0,69.7,1.45,0.0
277.064,0,0.0,69.7,1.45,0.0
277.104,0,0.0,69.7,1.45,0.0
277.144,0,0.0,69.7,1.45,0.0
277.184,0,0.0,69.7,1.45,0.0
277.224,0,0.0,69.7,1.45,0.0
277.264,0,0.0,69.7,1.44,0.0
277.304,0,0.0,69.7,1.44,0.0
277.344,0,0.0,69.7,1.44,0.0
277.384,0,0.0,69.7,1.44,0.0
277.424,0,0.0,69.7,1.44,0.0
277.464,0,0.0,69.7,1.44,0.0
277.504,0,0.0,69.7,1.44,0.0
277.544,0,0.0,69.7,1.44,0.0
277.584,0,0.0,69.7,1.43,0.0
277.624,0,0.0,69.7,1.43,0.0
277.664,0,0.0,69.7,1.43,0.0
277.704,0,0.0,69.7,1.43,0.0
277.744,0,0.0,69.7,1.43,0.0
277.784,0,0.0,69.7,1.43,0.0
277.824,0,0.0,69.7,1.42,0.0
277.864,0,0.0,69.7,1.42,0.0
277.904,0,0.0,69.7,1.42,0.0
277.944,0,0.0,69.7,1.42,0.0
277.984,0,0.0,69.7,1.42,0.0
278.024,0,0.0,69.7,1.42,0.0
278.064,0,0.0,69.7,1.42,0.0
278.104,0,0.0,69.7,1.42,0.0
278.144,0,0.0,69.7,1.42,0.0
278.184,0,0.0,69.7,1.42,0.0
278.224,0,0.0,69.7,1.41,0.0
278.264,0,0.0,69.7,1.41,0.0
278.304,0,0.0,69.7,1.41,0.0
278.344,0,0.0,69.7,1.41,0.0
278.384,0,0.0,69.7,1.41,0.0
278.424,0,0.0,69.7,1.41,0.0
278.464,0,0.0,69.7,1.41,0.0
278.504,0,0.0,69.7,1.41,0.0
278.544,0,0.0,69.7,1.41,0.0
278.584,0,0.0,69.7,1.41,0.0
278.624,0,0.0,69.7,1.40,0.0
278.664,0,0.0,69.7,1.40,0.0
278.704,0,0.0,69.6,1.40,0.0
278.744,0,0.0,69.6,1.40,0.0
278.784,0,0.0,69.6,1.40,0.0
278.824,0,0.0,69.7,1.40,0.0
278.864,0,0.0,69.7,1.40,0.0
278.904,0,0.0,69.7,1.40,0.0
278.944,0,0.0,69.7,1.40,0.0
278.984,0,0.0,69.7,1.39,0.0
279.024,0,0.0,69.7,1.39,0.0
279.064,0,0.0,69.7,1.39,0.0
279.104,0,0.0,69.7,1.39,0.0
279.144,0,0.0,69.6,1.39,0.0
279.184,0,0.0,69.6,1.39,0.0
279.224,0,0.0,69.6,1.39,0.0
279.264,0,0.0,69.6,1.39,0.0
279.304,0,0.0,69.6,1.39,0.0
279.344,0,0.0,69.6,1.39,0.0
279.384,0,0.0,69.6,1.39,0.0
279.424,0,0.0,69.6,1.39,0.0
279.464,0,0.0,69.6,1.38,0.0
279.504,0,0.0,69.6,1.38,0.0
279.544,0,0.0,69.6,1.38,0.0
279.584,0,0.0,69.6,1.38,0.0
279.624,0,0.0,69.6,1.38,0.0
279.664,0,0.0,69.6,1.38,0.0
279.704,0,0.0,69.6,1.38,0.0
279.744,0,0.0,69.6,1.38,0.0
279.784,0,0.0,69.6,1.38,0.0
279.824,0,0.0,69.6,1.38,0.0
279.864,0,0.0,69.6,1.37,0.0
279.904,0,0.0,69.6,1.37,0.0
279.944,0,0.0,69.6,1.37,0.0
279.984,0,0.0,69.6,1.37,0.0
280.024,0,0.0,69.6,1.37,0.0
280.064,0,0.0,69.6,1.37,0.0
280.104,0,0.0,69.6,1.37,0.0
280.144,0,0.0,69.6,1.37,0.0
280.184,0,0.0,69.6,1.37,0.0
280.224,0,0.0,69.6,1.37,0.0
280.264,0,0.0,69.6,1.37,0.0
280.304,0,0.0,69.6,1.37,0.0
280.344,0,0.0,69.6,1.36,0.0
280.384,0,0.0,69.6,1.36,0.0
280.424,0,0.0,69.6,1.36,0.0
280.464,0,0.0,69.6,1.36,0.0
280.504,0,0.0,69.6,1.36,0.0
280.544,0,0.0,69.6,1.36,0.0
280.584,0,0.0,69.6,1.36,0.0
280.624,0,0.0,69.6,1.36,0.0
280.664,0,0.0,69.6,1.36,0.0
280.704,0,0.0,69.6,1.36,0.0
280.744,0,0.0,69.6,1.36,0.0
280.784,0,0.0,69.6,1.36,0.0
280.824,0,0.0,69.6,1.35,0.0
280.864,0,0.0,69.6,1.35,0.0
280.904,0,0.0,69.6,1.35,0.0
280.944,0,0.0,69.6,1.35,0.0
280.984,0,0.0,69.6,1.35,0.0
281.024,0,0.0,69.6,1.35,0.0
281.064,0,0.0,69.6,1.35,0.0
281.104,0,0.0,69.6,1.35,0.0
281.144,0,0.0,69.6,1.35,0.0
281.184,0,0.0,69.6,1.35,0.0
281.224,0,0.0,69.6,1.35,0.0
281.264,0,0.0,69.6,1.34,0.0
281.304,0,0.0,69.6,1.34,0.0
281.344,0,0.0,69.6,1.34,0.0
281.384,0,0.0,69.6,1.34,0.0
281.424,0,0.0,69.6,1.34,0.0
281.464,0,0.0,69.6,1.34,0.0
281.504,0,0.0,69.6,1.34,0.0
281.544,0,0.0,69.6,1.34,0.0
281.584,0,0.0,69.6,1.34,0.0
281.624,0,0.0,69.6,1.34,0.0
281.664,0,0.0,69.6,1.34,0.0
281.704,0,0.0,69.6,1.34,0.0
281.744,0,0.0,69.6,1.34,0.0
281.784,0,0.0,69.6,1.34,0.0
281.824,0,0.0,69.6,1.34,0.0
281.864,0,0.0,69.6,1.34,0.0
281.904,0,0.0,69.6,1.33,0.0
281.944,0,0.0,69.6,1.33,0.0
281.984,0,0.0,69.6,1.33,0.0
282.024,0,0.0,69.6,1.33,0.0
282.064,0,0.0,69.6,1.33,0.0
282.104,0,0.0,69.6,1.33,0.0
282.144,0,0.0,69.6,1.33,0.0
282.184,0,0.0,69.6,1.33,0.0
282.224,0,0.0,69.6,1.33,0.0
282.264,0,0.0,69.6,1.33,0.0
282.304,0,0.0,69.6,1.33,0.0
282.344,0,0.0,69.6,1.33,0.0
282.384,0,0.0,69.6,1.33,0.0
282.424,0,0.0,69.6,1.33,0.0
282.464,0,0.0,69.6,1.32,0.0
282.504,0,0.0,69.6,1.32,0.0
282.544,0,0.0,69.5,1.32,0.0
282.584,0,0.0,69.5,1.32,0.0
282.624,0,0.0,69.5,1.32,0.0
282.664,0,0.0,69.5,1.32,0.0
282.704,0,0.0,69.5,1.32,0.0
282.744,0,0.0,69.5,1.32,0.0
282.784,0,0.0,69.5,1.32,0.0
282.824,0,0.0,69.5,1.32,0.0
282.864,0,0.0,69.5,1.32,0.0
282.904,0,0.0,69.5,1.32,0.0
282.944,0,0.0,69.5,1.32,0.0
282.984,0,0.0,69.5,1.32,0.0
283.024,0,0.0,69.5,1.32,0.0
283.064,0,0.0,69.5,1.31,0.0
283.104,0,0.0,69.5,1.31,0.0
283.144,0,0.0,69.5,1.31,0.0
283.184,0,0.0,69.5,1.31,0.0
283.224,0,0.0,69.5,1.31,0.0
283.264,0,0.0,69.5,1.31,0.0
283.304,0,0.0,69.5,1.31,0.0
283.344,0,0.0,69.5,1.31,0.0
283.384,0,0.0,69.5,1.31,0.0
283.424,0,0.0,69.5,1.31,0.0
283.464,0,0.0,69.5,1.31,0.0
283.504,0,0.0,69.5,1.31,0.0
283.544,0,0.0,69.5,1.31,0.0
283.584,0,0.0,69.5,1.31,0.0
283.624,0,0.0,69.5,1.31,0.0
283.664,0,0.0,69.5,1.30,0.0
283.704,0,0.0,69.5,1.30,0.0
283.744,0,0.0,69.5,1.30,0.0
283.784,0,0.0,69.5,1.30,0.0
283.824,0,0.0,69.5,1.30,0.0
283.864,0,0.0,69.5,1.30,0.0
283.904,0,0.0,69.5,1.30,0.0
283.944,0,0.0,69.5,1.30,0.0
283.984,0,0.0,69.5,1.30,0.0
284.024,0,0.0,69.5,1.30,0.0
284.064,0,0.0,69.5,1.30,0.0
284.104,0,0.0,69.5,1.30,0.0
284.144,0,0.0,69.5,1.30,0.0
284.184,0,0.0,69.5,1.30,0.0
284.224,0,0.0,69.5,1.30,0.0
284.264,0,0.0,69.5,1.30,0.0
284.304,0,0.0,69.5,1.29,0.0
284.344,0,0.0,69.5,1.29,0.0
284.384,0,0.0,69.5,1.29,0.0
284.424,0,0.0,69.5,1.29,0.0
284.464,0,0.0,69.5,1.29,0.0
284.504,0,0.0,69.5,1.29,0.0
284.544,0,0.0,69.5,1.29,0.0
284.584,0,0.0,69.5,1.29,0.0
284.624,0,0.0,69.5,1.29,0.0
284.664,0,0.0,69.5,1.29,0.0
284.704,0,0.0,69.5,1.29,0.0
284.744,0,0.0,69.5,1.29,0.0
284.784,0,0.0,69.5,1.29,0.0
284.824,0,0.0,69.5,1.29,0.0
284.864,0,0.0,69.5,1.29,0.0
284.904,0,0.0,69.5,1.29,0.0
284.944,0,0.0,69.5,1.29,0.0
284.984,0,0.0,69.5,1.29,0.0
285.024,0,0.0,69.5,1.29,0.0
285.064,0,0.0,69.4,1.28,0.0
285.104,0,0.0,69.4,1.28,0.0
285.144,0,0.0,69.4,1.28,0.0
285.184,0,0.0,69.4,1.28,0.0
285.224,0,0.0,69.4,1.28,0.0
285.264,0,0.0,69.4,1.28,0.0
285.304,0,0.0,69.4,1.28,0.0
285.344,0,0.0,69.4,1.28,0.0
285.384,0,0.0,69.4,1.28,0.0
285.424,0,0.0,69.4,1.28,0.0
285.464,0,0.0,69.4,1.28,0.0
285.504,0,0.0,69.4,1.28,0.0
285.544,0,0.0,69.4,1.28,0.0
285.584,0,0.0,69.4,1.28,0.0
285.624,0,0.0,69.4,1.28,0.0
285.664,0,0.0,69.4,1.28,0.0
285.704,0,0.0,69.4,1.28,0.0
285.744,0,0.0,69.4,1.28,0.0
285.784,0,0.0,69.4,1.28,0.0
285.824,0,0.0,69.4,1.27,0.0
285.864,0,0.0,69.4,1.27,0.0
285.904,0,0.0,69.4,1.27,0.0
285.944,0,0.0,69.4,1.27,0.0
285.984,0,0.0,69.4,1.27,0.0
286.024,0,0.0,69.4,1.27,0.0
286.064,0,0.0,69.4,1.27,0.0
286.104,0,0.0,69.4,1.27,0.0
286.144,0,0.0,69.4,1.27,0.0
286.184,0,0.0,69.4,1.27,0.0
286.224,0,0.0,69.4,1.27,0.0
286.264,0,0.0,69.4,1.27,0.0
286.304,0,0.0,69.4,1.27,0.0
286.344,0,0.0,69.4,1.27,0.0
286.384,0,0.0,69.4,1.27,0.0
286.424,0,0.0,69.4,1.27,0.0
286.464,0,0.0,69.4,1.27,0.0
286.504,0,0.0,69.4,1.27,0.0
286.544,0,0.0,69.4,1.27,0.0
286.584,0,0.0,69.4,1.27,0.0
286.624,0,0.0,69.4,1.27,0.0
286.664,0,0.0,69.4,1.26,0.0
286.704,0,0.0,69.4,1.26,0.0
286.744,0,0.0,69.4,1.26,0.0
286.784,0,0.0,69.4,1.26,0.0
286.824,0,0.0,69.4,1.26,0.0
286.864,0,0.0,69.4,1.26,0.0
286.904,0,0.0,69.4,1.26,0.0
286.944,0,0.0,69.4,1.26,0.0
286.984,0,0.0,69.4,1.26,0.0
287.024,0,0.0,69.4,1.26,0.0
287.064,0,0.0,69.4,1.26,0.0
287.104,0,0.0,69.4,1.26,0.0
287.144,0,0.0,69.4,1.26,0.0
287.184,0,0.0,69.4,1.26,0.0
287.224,0,0.0,69.4,1.26,0.0
287.264,0,0.0,69.4,1.26,0.0
287.304,0,0.0,69.4,1.26,0.0
287.344,0,0.0,69.4,1.26,0.0
287.384,0,0.0,69.4,1.26,0.0
287.424,0,0.0,69.4,1.26,0.0
287.464,0,0.0,69.4,1.26,0.0
287.504,0,0.0,69.4,1.26,0.0
287.544,0,0.0,69.4,1.25,0.0
287.584,0,0.0,69.4,1.25,0.0
287.624,0,0.0,69.4,1.25,0.0
287.664,0,0.0,69.4,1.25,0.0
287.704,0,0.0,69.4,1.25,0.0
287.744,0,0.0,69.4,1.25,0.0
287.784,0,0.0,69.4,1.25,0.0
287.824,0,0.0,69.4,1.25,0.0
287.864,0,0.0,69.4,1.25,0.0
287.904,0,0.0,69.4,1.25,0.0
287.944,0,0.0,69.4,1.25,0.0
287.984,0,0.0,69.4,1.25,0.0
288.024,0,0.0,69.4,1.25,0.0
288.064,0,0.0,69.4,1.25,0.0
288.104,0,0.0,69.4,1.25,0.0
288.144,0,0.0,69.4,1.25,0.0
288.184,0,0.0,69.4,1.25,0.0
288.224,0,0.0,69.4,1.25,0.0
288.264,0,0.0,69.4,1.25,0.0
288.304,0,0.0,69.4,1.25,0.0
288.344,0,0.0,69.4,1.25,0.0
288.384,0,0.0,69.4,1.25,0.0
288.424,0,0.0,69.4,1.25,0.0
288.464,0,0.0,69.4,1.24,0.0
288.504,0,0.0,69.4,1.25,0.0
288.544,0,0.0,69.4,1.24,0.0
288.584,0,0.0,69.4,1.24,0.0
288.624,0,0.0,69.3,1.24,0.0
288.664,0,0.0,69.4,1.24,0.0
288.704,0,0.0,69.4,1.24,0.0
288.744,0,0.0,69.4,1.24,0.0
288.784,0,0.0,69.4,1.24,0.0
288.824,0,0.0,69.3,1.24,0.0
288.864,0,0.0,69.3,1.24,0.0
288.904,0,0.0,69.4,1.24,0.0
288.944,0,0.0,69.4,1.24,0.0
288.984,0,0.0,69.3,1.24,0.0
289.024,0,0.0,69.3,1.24,0.0
289.064,0,0.0,69.3,1.24,0.0
289.104,0,0.0,69.4,1.24,0.0
289.144,0,0.0,69.3,1.24,0.0
289.184,0,0.0,69.3,1.24,0.0
289.224,0,0.0,69.3,1.24,0.0
289.264,0,0.0,69.3,1.24,0.0
289.304,0,0.0,69.3,1.24,0.0
289.344,0,0.0,69.3,1.24,0.0
289.384,0,0.0,69.3,1.24,0.0
289.424,0,0.0,69.3,1.24,0.0
289.464,0,0.0,69.3,1.24,0.0
289.504,0,0.0,69.3,1.23,0.0
289.544,0,0.0,69.3,1.24,0.0
289.584,0,0.0,69.3,1.23,0.0
289.624,0,0.0,69.3,1.23,0.0
289.664,0,0.0,69.3,1.23,0.0
289.704,0,0.0,69.3,1.23,0.0
289.744,0,0.0,69.3,1.23,0.0
289.784,0,0.0,69.3,1.23,0.0
289.824,0,0.0,69.3,1.23,0.0
289.864,0,0.0,69.3,1.23,0.0
289.904,0,0.0,69.3,1.23,0.0
289.944,0,0.0,69.3,1.23,0.0
289.984,0,0.0,69.3,1.23,0.0
290.024,0,0.0,69.3,1.23,0.0
290.064,0,0.0,69.3,1.23,0.0
290.104,0,0.0,69.3,1.23,0.0
290.144,0,0.0,69.3,1.23,0.0
290.184,0,0.0,69.3,1.23,0.0
290.224,0,0.0,69.3,1.23,0.0
290.264,0,0.0,69.3,1.23,0.0
290.304,0,0.0,69.3,1.23,0.0
290.344,0,0.0,69.3,1.23,0.0
290.384,0,0.0,69.3,1.23,0.0
290.424,0,0.0,69.3,1.22,0.0
290.464,0,0.0,69.3,1.22,0.0
290.504,0,0.0,69.3,1.22,0.0
290.544,0,0.0,69.3,1.22,0.0
290.584,0,0.0,69.3,1.23,0.0
290.624,0,0.0,69.3,1.22,0.0
290.664,0,0.0,69.3,1.22,0.0
290.704,0,0.0,69.3,1.22,0.0
290.744,0,0.0,69.3,1.22,0.0
290.784,0,0.0,69.3,1.22,0.0
290.824,0,0.0,69.3,1.22,0.0
290.864,0,0.0,69.3,1.22,0.0
290.904,0,0.0,69.3,1.22,0.0
290.944,0,0.0,69.3,1.22,0.0
290.984,0,0.0,69.3,1.22,0.0
291.024,0,0.0,69.3,1.22,0.0
291.064,0,0.0,69.3,1.22,0.0
291.104,0,0.0,69.3,1.22,0.0
291.144,0,0.0,69.3,1.22,0.0
291.184,0,0.0,69.3,1.22,0.0
291.224,0,0.0,69.3,1.22,0.0
291.264,0,0.0,69.3,1.22,0.0
291.304,0,0.0,69.3,1.22,0.0
291.344,0,0.0,69.3,1.22,0.0
291.384,0,0.0,69.3,1.22,0.0
291.424,0,0.0,69.3,1.22,0.0
291.464,0,0.0,69.3,1.22,0.0
291.504,0,0.0,69.3,1.22,0.0
291.544,0,0.0,69.3,1.22,0.0
291.584,0,0.0,69.3,1.22,0.0
291.624,0,0.0,69.3,1.22,0.0
291.664,0,0.0,69.3,1.21,0.0
291.704,0,0.0,69.3,1.22,0.0
291.744,0,0.0,69.3,1.22,0.0
291.784,0,0.0,69.3,1.21,0.0
291.824,0,0.0,69.3,1.21,0.0
291.864,0,0.0,69.3,1.21,0.0
291.904,0,0.0,69.3,1.21,0.0
291.944,0,0.0,69.3,1.21,0.0
291.984,0,0.0,69.3,1.21,0.0
292.024,0,0.0,69.3,1.21,0.0
292.064,0,0.0,69.3,1.21,0.0
292.104,0,0.0,69.3,1.21,0.0
292.144,0,0.0,69.3,1.21,0.0
292.184,0,0.0,69.3,1.21,0.0
292.224,0,0.0,69.3,1.21,0.0
292.264,0,0.0,69.3,1.21,0.0
292.304,0,0.0,69.3,1.21,0.0
292.344,0,0.0,69.3,1.21,0.0
292.384,0,0.0,69.3,1.21,0.0
292.424,0,0.0,69.3,1.21,0.0
292.464,0,0.0,69.2,1.21,0.0
292.504,0,0.0,69.2,1.21,0.0
292.544,0,0.0,69.2,1.21,0.0
292.584,0,0.0,69.2,1.21,0.0
292.624,0,0.0,69.2,1.21,0.0
292.664,0,0.0,69.2,1.21,0.0
292.704,0,0.0,69.2,1.21,0.0
292.744,0,0.0,69.2,1.21,0.0
292.784,0,0.0,69.3,1.21,0.0
292.824,0,0.0,69.2,1.21,0.0
292.864,0,0.0,69.2,1.21,0.0
292.904,0,0.0,69.2,1.21,0.0
292.944,0,0.0,69.2,1.21,0.0
292.984,0,0.0,69.2,1.21,0.0
293.024,0,0.0,69.2,1.20,0.0
293.064,0,0.0,69.2,1.21,0.0
293.104,0,0.0,69.2,1.20,0.0
293.144,0,0.0,69.2,1.20,0.0
293.184,0,0.0,69.2,1.20,0.0
293.224,0,0.0,69.2,1.20,0.0
293.264,0,0.0,69.2,1.20,0.0
293.304,0,0.0,69.2,1.20,0.0
293.344,0,0.0,69.2,1.20,0.0
293.384,0,0.0,69.2,1.20,0.0
293.424,0,0.0,69.2,1.20,0.0
293.464,0,0.0,69.2,1.20,0.0
293.504,0,0.0,69.2,1.20,0.0
293.544,0,0.0,69.2,1.20,0.0
293.584,0,0.0,69.2,1.20,0.0
293.624,0,0.0,69.2,1.20,0.0
293.664,0,0.0,69.2,1.20,0.0
293.704,0,0.0,69.2,1.20,0.0
293.744,0,0.0,69.2,1.20,0.0
293.784,0,0.0,69.2,1.20,0.0
293.824,0,0.0,69.2,1.20,0.0
293.864,0,0.0,69.2,1.20,0.0
293.904,0,0.0,69.2,1.20,0.0
293.944,0,0.0,69.2,1.20,0.0
293.984,0,0.0,69.2,1.20,0.0
294.024,0,0.0,69.2,1.20,0.0
294.064,0,0.0,69.2,1.20,0.0
294.104,0,0.0,69.2,1.20,0.0
294.144,0,0.0,69.2,1.20,0.0
294.184,0,0.0,69.2,1.20,0.0
294.224,0,0.0,69.2,1.20,0.0
294.264,0,0.0,69.2,1.20,0.0
294.304,0,0.0,69.2,1.20,0.0
294.344,0,0.0,69.2,1.20,0.0
294.384,0,0.0,69.2,1.20,0.0
294.424,0,0.0,69.2,1.20,0.0
294.464,0,0.0,69.2,1.20,0.0
294.504,0,0.0,69.2,1.20,0.0
294.544,0,0.0,69.2,1.20,0.0
294.584,0,0.0,69.2,1.20,0.0
294.624,0,0.0,69.2,1.19,0.0
294.664,0,0.0,69.2,1.19,0.0
294.704,0,0.0,69.2,1.19,0.0
294.744,0,0.0,69.2,1.19,0.0
294.784,0,0.0,69.2,1.19,0.0
294.824,0,0.0,69.2,1.19,0.0
294.864,0,0.0,69.2,1.19,0.0
294.904,0,0.0,69.2,1.19,0.0
294.944,0,0.0,69.2,1.19,0.0
294.984,0,0.0,69.2,1.19,0.0
295.024,0,0.0,69.2,1.19,0.0
295.064,0,0.0,69.2,1.19,0.0
295.104,0,0.0,69.2,1.19,0.0
295.144,0,0.0,69.2,1.19,0.0
295.184,0,0.0,69.2,1.19,0.0
295.224,0,0.0,69.2,1.19,0.0
295.264,0,0.0,69.2,1.19,0.0
295.304,0,0.0,69.2,1.19,0.0
295.344,0,0.0,69.2,1.19,0.0
295.384,0,0.0,69.2,1.19,0.0
295.424,0,0.0,69.2,1.19,0.0
295.464,0,0.0,69.2,1.19,0.0
295.504,0,0.0,69.1,1.19,0.0
295.544,0,0.0,69.1,1.19,0.0
295.584,0,0.0,69.1,1.19,0.0
295.624,0,0.0,69.1,1.19,0.0
295.664,0,0.0,69.1,1.19,0.0
295.704,0,0.0,69.1,1.19,0.0
295.744,0,0.0,69.1,1.19,0.0
295.784,0,0.0,69.1,1.19,0.0
295.824,0,0.0,69.1,1.19,0.0
295.864,0,0.0,69.1,1.19,0.0
295.904,0,0.0,69.1,1.19,0.0
295.944,0,0.0,69.1,1.19,0.0
295.984,0,0.0,69.1,1.19,0.0
296.024,0,0.0,69.1,1.19,0.0
296.064,0,0.0,69.1,1.19,0.0
296.104,0,0.0,69.1,1.18,0.0
296.144,0,0.0,69.1,1.18,0.0
296.184,0,0.0,69.1,1.18,0.0
296.224,0,0.0,69.1,1.18,0.0
296.264,0,0.0,69.1,1.18,0.0
296.304,0,0.0,69.1,1.18,0.0
296.344,0,0.0,69.1,1.18,0.0
296.384,0,0.0,69.1,1.18,0.0
296.424,0,0.0,69.1,1.18,0.0
296.464,0,0.0,69.1,1.18,0.0
296.504,0,0.0,69.1,1.18,0.0
296.544,0,0.0,69.1,1.18,0.0
296.584,0,0.0,69.1,1.18,0.0
296.624,0,0.0,69.1,1.18,0.0
296.664,0,0.0,69.1,1.18,0.0
296.704,0,0.0,69.1,1.18,0.0
296.744,0,0.0,69.1,1.18,0.0
296.784,0,0.0,69.1,1.18,0.0
296.824,0,0.0,69.1,1.18,0.0
296.864,0,0.0,69.1,1.18,0.0
296.904,0,0.0,69.1,1.18,0.0
296.944,0,0.0,69.1,1.18,0.0
296.984,0,0.0,69.1,1.18,0.0
297.024,0,0.0,69.1,1.18,0.0
297.064,0,0.0,69.1,1.18,0.0
297.104,0,0.0,69.1,1.18,0.0
297.144,0,0.0,69.1,1.18,0.0
297.184,0,0.0,69.1,1.18,0.0
297.224,0,0.0,69.1,1.18,0.0
297.264,0,0.0,69.1,1.18,0.0
297.304,0,0.0,69.1,1.18,0.0
297.344,0,0.0,69.1,1.18,0.0
297.384,0,0.0,69.1,1.18,0.0
297.424,0,0.0,69.1,1.18,0.0
297.464,0,0.0,69.1,1.18,0.0
297.504,0,0.0,69.1,1.18,0.0
297.544,0,0.0,69.1,1.18,0.0
297.584,0,0.0,69.1,1.18,0.0
297.624,0,0.0,69.1,1.18,0.0
297.664,0,0.0,69.1,1.18,0.0
297.704,0,0.0,69.1,1.18,0.0
297.744,0,0.0,69.1,1.18,0.0
297.784,0,0.0,69.1,1.18,0.0
297.824,0,0.0,69.1,1.18,0.0
297.864,0,0.0,69.1,1.18,0.0
297.904,0,0.0,69.1,1.18,0.0
297.944,0,0.0,69.1,1.17,0.0
297.984,0,0.0,69.1,1.17,0.0
298.024,0,0.0,69.1,1.17,0.0
298.064,0,0.0,69.1,1.17,0.0
298.104,0,0.0,69.1,1.17,0.0
298.144,0,0.0,69.1,1.17,0.0
298.184,0,0.0,69.1,1.17,0.0
298.224,0,0.0,69.1,1.17,0.0
298.264,0,0.0,69.1,1.17,0.0
298.304,0,0.0,69.1,1.17,0.0
298.344,0,0.0,69.1,1.17,0.0
298.384,0,0.0,69.1,1.17,0.0
298.424,0,0.0,69.1,1.17,0.0
298.464,0,0.0,69.1,1.17,0.0
298.504,0,0.0,69.1,1.17,0.0
298.544,0,0.0,69.1,1.17,0.0
298.584,0,0.0,69.1,1.17,0.0
298.624,0,0.0,69.1,1.17,0.0
298.664,0,0.0,69.1,1.17,0.0
298.704,0,0.0,69.1,1.17,0.0
298.744,0,0.0,69.1,1.17,0.0
298.784,0,0.0,69.1,1.17,0.0
298.824,0,0.0,69.1,1.17,0.0
298.864,0,0.0,69.1,1.17,0.0
298.904,0,0.0,69.1,1.17,0.0
298.944,0,0.0,69.1,1.17,0.0
298.984,0,0.0,69.1,1.17,0.0
299.024,0,0.0,69.0,1.17,0.0
299.064,0,0.0,69.0,1.17,0.0
299.104,0,0.0,69.0,1.17,0.0
299.144,0,0.0,69.0,1.17,0.0
299.184,0,0.0,69.0,1.17,0.0
299.224,0,0.0,69.0,1.17,0.0
299.264,0,0.0,69.0,1.17,0.0
299.304,0,0.0,69.0,1.17,0.0
299.344,0,0.0,69.0,1.17,0.0
299.384,0,0.0,69.0,1.17,0.0
299.424,0,0.0,69.0,1.17,0.0
299.464,0,0.0,69.0,1.17,0.0
299.504,0,0.0,69.0,1.17,0.0
299.544,0,0.0,69.0,1.17,0.0
299.584,0,0.0,69.0,1.17,0.0
299.624,0,0.0,69.0,1.17,0.0
299.664,0,0.0,69.0,1.17,0.0
299.704,0,0.0,69.0,1.17,0.0
299.744,0,0.0,69.0,1.17,0.0
299.784,0,0.0,69.0,1.17,0.0
299.824,0,0.0,69.0,1.16,0.0
299.864,0,0.0,69.0,1.16,0.0
299.904,0,0.0,69.0,1.16,0.0
299.944,0,0.0,69.0,1.16,0.0
299.984,0,0.0,69.0,1.16,0.0
300.024,0,0.0,69.0,1.16,0.0
300.064,0,0.0,69.0,1.16,0.0
300.104,0,0.0,69.0,1.16,0.0
300.144,0,0.0,69.0,1.16,0.0
300.184,0,0.0,69.0,1.16,0.0
300.224,0,0.0,69.0,1.16,0.0
300.264,0,0.0,69.0,1.16,0.0
300.304,0,0.0,69.0,1.16,0.0
300.344,0,0.0,69.0,1.16,0.0
300.384,0,0.0,69.0,1.16,0.0
300.424,0,0.0,69.0,1.16,0.0
300.464,0,0.0,69.0,1.16,0.0
300.504,0,0.0,69.0,1.16,0.0
300.544,0,0.0,69.0,1.16,0.0
300.584,0,0.0,69.0,1.16,0.0
300.624,0,0.0,69.0,1.16,0.0
300.664,0,0.0,69.0,1.16,0.0
300.704,0,0.0,69.0,1.16,0.0
300.744,0,0.0,69.0,1.16,0.0
300.784,0,0.0,69.0,1.16,0.0
300.824,0,0.0,69.0,1.16,0.0
300.864,0,0.0,69.0,1.16,0.0
300.904,0,0.0,69.0,1.16,0.0
300.944,0,0.0,69.0,1.16,0.0
300.984,0,0.0,69.0,1.16,0.0
301.024,0,0.0,69.0,1.16,0.0
301.064,0,0.0,69.0,1.16,0.0
301.104,0,0.0,69.0,1.16,0.0
301.144,0,0.0,69.0,1.16,0.0
301.184,0,0.0,69.0,1.16,0.0
